M,z,y
512.6668095,4.849315465,1.630479387
511.6468124,4.852501612,1.632530391
510.626678,4.855687759,1.634581256
509.6068362,4.858873906,1.636630783
508.5868246,4.862060053,1.63868009
507.5670035,4.865246199,1.640728084
506.5470166,4.868432346,1.642775621
505.5270037,4.871618493,1.644822332
504.507136,4.87480464,1.646868339
503.4871448,4.877990787,1.648913947
502.4671086,4.881176933,1.650958714
501.4473002,4.88436308,1.653002593
500.4272136,4.887549227,1.655046065
499.407263,4.890735374,1.657088116
498.3874384,4.893921521,1.659129971
497.3671752,4.897107668,1.661171061
496.3473316,4.900293814,1.663211736
495.3273448,4.903479961,1.665251073
494.3073612,4.906666108,1.667289841
493.2871021,4.909852255,1.669328239
492.2671546,4.913038402,1.671365687
491.2471899,4.916224549,1.673402391
490.2269611,4.919410695,1.675437911
489.206853,4.922596842,1.677473267
488.1867082,4.925782989,1.679507776
487.166569,4.928969136,1.681541551
486.1464167,4.932155283,1.683574359
485.126268,4.935341429,1.685606602
484.1060486,4.938527576,1.687638109
483.085721,4.941713723,1.689668936
482.0654749,4.94489987,1.691698801
481.0451815,4.948086017,1.693728141
480.0247916,4.951272164,1.695756218
479.00453,4.95445831,1.697784182
477.9841541,4.957644457,1.699811132
476.9637408,4.960830604,1.701837258
475.9431599,4.964016751,1.703862339
474.9227099,4.967202898,1.705886817
473.9021028,4.970389045,1.707910904
472.8815527,4.973575191,1.709933942
471.8608872,4.976761338,1.711955932
470.8402525,4.979947485,1.713977372
469.8193566,4.983133632,1.71599841
468.7987802,4.986319779,1.718018323
467.7779287,4.989505925,1.720037364
466.7571841,4.992692072,1.722056026
465.7363184,4.995878219,1.724073527
464.7153818,4.999064366,1.726090275
463.6943802,5.002250513,1.728106461
462.6732799,5.00543666,1.730121422
461.652183,5.008622806,1.732136378
460.6310123,5.011808953,1.734149642
459.6098174,5.0149951,1.736162901
458.5886051,5.018181247,1.738174626
457.5674364,5.021367394,1.740186043
456.5460241,5.024553541,1.742196403
455.5245705,5.027739687,1.744206073
454.503063,5.030925834,1.746214806
453.4816342,5.034111981,1.748222973
452.4600021,5.037298128,1.750230848
451.4383033,5.040484275,1.752236681
450.4164926,5.043670421,1.754242105
449.3948723,5.046856568,1.756247185
448.3728486,5.050042715,1.758251227
447.3512126,5.053228862,1.760254134
446.3291956,5.056415009,1.762256746
445.306937,5.059601156,1.764258501
444.284871,5.062787302,1.766259148
443.2626395,5.065973449,1.768258942
442.2405272,5.069159596,1.770258463
441.218276,5.072345743,1.7722568
440.1957357,5.07553189,1.774254333
439.1734071,5.078718037,1.776250949
438.1508489,5.081904183,1.778246444
437.1281035,5.08509033,1.780241591
436.1054924,5.088276477,1.782235608
435.0826923,5.091462624,1.784229099
434.0598944,5.094648771,1.786222074
433.0369535,5.097834917,1.788213221
432.0139619,5.101021064,1.790204058
430.9907951,5.104207211,1.792194506
429.9675445,5.107393358,1.79418341
428.9444098,5.110579505,1.796171966
427.9210178,5.113765652,1.798158965
426.8978315,5.116951798,1.800146247
425.8742369,5.120137945,1.802131898
424.8504683,5.123324092,1.804117097
423.8269028,5.126510239,1.806101204
422.8031167,5.129696386,1.808083743
421.7793135,5.132882533,1.810066512
420.7553206,5.136068679,1.812047961
419.7313052,5.139254826,1.814028527
418.7071564,5.142440973,1.816008644
417.6828607,5.14562712,1.817987971
416.6586418,5.148813267,1.819965773
415.6341938,5.151999413,1.821943156
414.6099675,5.15518556,1.823919819
413.5852788,5.158371707,1.825895384
412.5605968,5.161557854,1.82786992
411.5357654,5.164744001,1.829843842
410.5108771,5.167930148,1.8318169
409.4858753,5.171116294,1.833788711
408.4608854,5.174302441,1.835760346
407.4358002,5.177488588,1.837730691
406.4104503,5.180674735,1.839700339
405.3851334,5.183860882,1.841668736
404.359752,5.187047029,1.843636662
403.3341371,5.190233175,1.845603328
402.3084643,5.193419322,1.847569708
401.2826592,5.196605469,1.849534593
400.2566702,5.199791616,1.851499094
399.2309463,5.202977763,1.853462208
398.2048491,5.206163909,1.85542492
397.1786882,5.209350056,1.857386832
396.1523768,5.212536203,1.859347218
395.1259897,5.21572235,1.861307059
394.0995203,5.218908497,1.863266129
393.072834,5.222094644,1.865224328
392.0462102,5.22528079,1.867181456
391.0193592,5.228466937,1.86913773
389.9925806,5.231653084,1.871093237
388.9654553,5.234839231,1.873048329
387.9383284,5.238025378,1.875001517
386.9111931,5.241211525,1.876954367
385.8838427,5.244397671,1.878906326
384.8562984,5.247583818,1.880857108
383.8287147,5.250769965,1.882807159
382.8010094,5.253956112,1.884756368
381.7732907,5.257142259,1.886704739
380.7452577,5.260328405,1.888652053
379.7173322,5.263514552,1.890598762
378.6891748,5.266700699,1.892543857
377.6608829,5.269886846,1.894489152
376.6325701,5.273072993,1.896432422
375.6040732,5.27625914,1.898375725
374.5755703,5.279445286,1.90031754
373.5469788,5.282631433,1.90225855
372.5181233,5.28581758,1.90419869
371.4891509,5.289003727,1.906138009
370.4602361,5.292189874,1.908076257
369.430928,5.295376021,1.910013649
368.4018635,5.298562167,1.911949949
367.3722688,5.301748314,1.913885631
366.3427347,5.304934461,1.915820435
365.3133022,5.308120608,1.917754499
364.2835211,5.311306755,1.919687056
363.253586,5.314492901,1.921619021
362.2237216,5.317679048,1.923549755
361.1936916,5.320865195,1.925479998
360.1632637,5.324051342,1.927409351
359.1330003,5.327237489,1.929337214
358.1024366,5.330423636,1.93126472
357.0719526,5.333609782,1.933191109
356.0412706,5.336795929,1.935116577
355.0104422,5.339982076,1.937041088
353.9795077,5.343168223,1.938964613
352.9486794,5.34635437,1.940887482
351.9173083,5.349540517,1.942808958
350.8861757,5.352726663,1.944730002
349.8546541,5.35591281,1.946649944
348.8232708,5.359098957,1.948568834
347.7916129,5.362285104,1.950486501
346.7598272,5.365471251,1.952403651
345.727964,5.368657397,1.954319447
344.6958648,5.371843544,1.956234899
343.6638636,5.375029691,1.958149321
342.6317534,5.378215838,1.960062415
341.5993775,5.381401985,1.961974947
340.5668413,5.384588132,1.96388664
339.5342858,5.387774278,1.965797241
338.5015859,5.390960425,1.967706534
337.4688088,5.394146572,1.969615208
336.4358669,5.397332719,1.971522825
335.4026856,5.400518866,1.973429398
334.3694581,5.403705013,1.975335216
333.3362025,5.406891159,1.97724047
332.3028889,5.410077306,1.979143687
331.2692588,5.413263453,1.981046757
330.2356983,5.4164496,1.982949108
329.2017974,5.419635747,1.98484993
328.1679188,5.422821893,1.986750044
327.1339393,5.42600804,1.98864962
326.0999422,5.429194187,1.990547077
325.0657741,5.432380334,1.992444647
324.0314311,5.435566481,1.994340583
322.99693,5.438752628,1.996236134
321.9621506,5.441938774,1.998130856
320.927539,5.445124921,2.000024424
319.8927127,5.448311068,2.001916346
318.8575882,5.451497215,2.003807841
317.8226452,5.454683362,2.005697943
316.7874425,5.457869509,2.007588017
315.75243,5.461055655,2.009476538
314.7168631,5.464241802,2.011364022
313.6814626,5.467427949,2.013250766
312.6456717,5.470614096,2.015136628
311.6100037,5.473800243,2.017020906
310.5742343,5.476986389,2.018905265
309.5380907,5.480172536,2.020787536
308.5021257,5.483358683,2.022669678
307.4660729,5.48654483,2.024550482
306.4296976,5.489730977,2.02643027
305.3932653,5.492917124,2.028309149
304.356672,5.49610327,2.030187073
303.3201875,5.499289417,2.03206418
302.2834151,5.502475564,2.033940304
301.2465008,5.505661711,2.035815479
300.2097056,5.508847858,2.037689386
299.1725267,5.512034005,2.039562396
298.1351897,5.515220151,2.041434448
297.0979929,5.518406298,2.043305666
296.0606348,5.521592445,2.045175916
295.02324,5.524778592,2.047044968
293.9856103,5.527964739,2.048913191
292.9480274,5.531150885,2.050780259
291.9101174,5.534337032,2.052646415
290.8722436,5.537523179,2.054511692
289.83413,5.540709326,2.056375878
288.7961776,5.543895473,2.058239196
287.7580177,5.54708162,2.060101874
286.7195052,5.550267766,2.061963305
285.6812404,5.553453913,2.063823132
284.6428781,5.55664006,2.065682734
283.6041533,5.559826207,2.067540896
282.5657114,5.563012354,2.069398144
281.526808,5.566198501,2.071254322
280.4877398,5.569384647,2.073110108
279.449019,5.572570794,2.074964648
278.4099332,5.575756941,2.076818191
277.3707328,5.578943088,2.078670338
276.3314034,5.582129235,2.080521883
275.2920115,5.585315381,2.082372412
274.2526642,5.588501528,2.084221681
273.2131867,5.591687675,2.08606999
272.1734893,5.594873822,2.087917513
271.1337693,5.598059969,2.089763891
270.0939641,5.601246116,2.09160943
269.0540131,5.604432262,2.09345422
268.0141503,5.607618409,2.095297357
266.9740982,5.610804556,2.097139963
265.9340514,5.613990703,2.098981892
264.8937467,5.61717685,2.100821907
263.8534728,5.620362996,2.102661425
262.8131264,5.623549143,2.104500364
261.7726573,5.62673529,2.10633754
260.7323367,5.629921437,2.10817393
259.6914099,5.633107584,2.110009382
258.6508132,5.636293731,2.111844305
257.610051,5.639479877,2.113677667
256.5694957,5.642666024,2.115510182
255.5284725,5.645852171,2.117341913
254.4876194,5.649038318,2.119172009
253.4463334,5.652224465,2.121001384
252.4054252,5.655410612,2.122829871
251.3643692,5.658596758,2.124657764
250.3230232,5.661782905,2.126484003
249.2817537,5.664969052,2.128309707
248.2405349,5.668155199,2.130133973
247.1990009,5.671341346,2.131957732
246.1573889,5.674527492,2.13377999
245.1159464,5.677713639,2.135601372
244.0743385,5.680899786,2.1374217
243.0326167,5.684085933,2.139241224
241.9911257,5.68727208,2.141059633
240.9492827,5.690458227,2.142876953
239.9073503,5.693644373,2.144693253
238.8655952,5.69683052,2.146508551
237.8237565,5.700016667,2.148323101
236.7818346,5.703202814,2.150136292
235.7397083,5.706388961,2.151948457
234.6976115,5.709575108,2.153759855
233.6555195,5.712761254,2.155570215
232.6134379,5.715947401,2.157379529
231.5714265,5.719133548,2.159187749
230.5289691,5.722319695,2.160995321
229.4866447,5.725505842,2.162801358
228.4444159,5.728691988,2.164606403
227.4021166,5.731878135,2.166410621
226.3597507,5.735064282,2.168213947
225.3173404,5.738250429,2.17001593
224.27492,5.741436576,2.171817174
223.2323048,5.744622723,2.173617131
222.1900585,5.747808869,2.175416466
221.1472911,5.750995016,2.177214553
220.1047976,5.754181163,2.179011646
219.0621814,5.75736731,2.180807711
218.0197154,5.760553457,2.182602996
216.977238,5.763739604,2.184396717
215.9346724,5.76692575,2.18618939
214.8918994,5.770111897,2.187981813
213.8493295,5.773298044,2.189772193
212.8067464,5.776484191,2.191562578
211.7639086,5.779670338,2.193351426
210.7214049,5.782856484,2.195139318
209.6787359,5.786042631,2.196925993
208.6359022,5.789228778,2.198711808
207.5931387,5.792414925,2.200496637
206.5507186,5.795601072,2.202280162
205.5078756,5.798787219,2.204063457
204.4651014,5.801973365,2.205844808
203.4223822,5.805159512,2.20762579
202.3798947,5.808345659,2.209405037
201.3370801,5.811531806,2.211183811
200.2944898,5.814717953,2.212961529
199.2520091,5.8179041,2.21473792
198.2093212,5.821090246,2.216513432
197.1666245,5.824276393,2.218287914
196.124233,5.82746254,2.220061395
195.0816014,5.830648687,2.221834096
194.0389718,5.833834834,2.223605266
192.9966415,5.83702098,2.225375323
191.9541026,5.840207127,2.22714477
190.9116436,5.843393274,2.228913421
189.8690981,5.846579421,2.230680463
188.8268051,5.849765568,2.232446776
187.7845614,5.852951715,2.234212391
186.7421076,5.856137861,2.235976474
185.699751,5.859324008,2.237739672
184.6575586,5.862510155,2.239501609
183.6153123,5.865696302,2.24126262
182.573093,5.868882449,2.243022264
181.5309473,5.872068596,2.244781809
180.4889195,5.875254742,2.246539789
179.4470266,5.878440889,2.248296655
178.4049789,5.881627036,2.250052494
177.3631939,5.884813183,2.251807532
176.3216203,5.88799933,2.253561574
175.2797012,5.891185476,2.255313934
174.2379845,5.894371623,2.257065406
173.1963309,5.89755777,2.258816795
172.154694,5.900743917,2.260566428
171.1131639,5.903930064,2.262314506
170.0716987,5.907116211,2.264062776
169.0303482,5.910302357,2.265809115
167.9891579,5.913488504,2.267554358
166.9478333,5.916674651,2.269299134
165.906907,5.919860798,2.271042329
164.8657553,5.923046945,2.272784616
163.8250139,5.926233092,2.274526465
162.7840329,5.929419238,2.276266885
161.7432691,5.932605385,2.278005985
160.7025731,5.935791532,2.27974437
159.6618689,5.938977679,2.281481364
158.6218191,5.942163826,2.283217897
157.5813003,5.945349972,2.28495309
156.5409155,5.948536119,2.286686767
155.5008562,5.951722266,2.288420064
154.4607189,5.954908413,2.290151674
153.4208628,5.95809456,2.291882994
152.381084,5.961280707,2.293612973
151.3414446,5.964466853,2.295341557
150.30188,5.967653,2.297069433
149.2623504,5.970839147,2.298796455
148.2231077,5.974025294,2.300522554
147.1839941,5.977211441,2.302246604
146.1448721,5.980397588,2.303970558
145.1059858,5.983583734,2.305693151
144.0672662,5.986769881,2.307414441
143.0284041,5.989956028,2.309134878
141.99012,5.993142175,2.310854779
140.9517382,5.996328322,2.312573135
139.9135189,5.999514468,2.314290492
138.8756008,6.002700615,2.316006896
137.8374294,6.005886762,2.317722286
136.7999295,6.009072909,2.319436443
135.762345,6.012259056,2.321149206
134.724661,6.015445203,2.322861571
133.6876598,6.018631349,2.324573081
132.6504628,6.021817496,2.32628306
131.6136241,6.025003643,2.327991944
130.5771016,6.02818979,2.329700021
129.5401257,6.031375937,2.331406779
128.5038784,6.034562084,2.333112945
127.4677608,6.03774823,2.334817446
126.4316755,6.040934377,2.336521138
125.3959322,6.044120524,2.338224315
124.360438,6.047306671,2.339925694
123.3247974,6.050492818,2.34162659
122.2895659,6.053678964,2.343326159
121.2546503,6.056865111,2.345024555
120.2197408,6.060051258,2.346722224
119.1850515,6.063237405,2.348418648
118.1505364,6.066423552,2.350114029
117.1165673,6.069609699,2.351808103
116.082436,6.072795845,2.35350177
115.0486024,6.075981992,2.355194058
114.0151202,6.079168139,2.356885268
112.9816824,6.082354286,2.358575428
111.9487551,6.085540433,2.360264103
110.9156902,6.08872658,2.361952262
109.8833071,6.091912726,2.363639486
108.8507737,6.095098873,2.365325618
107.8186118,6.09828502,2.367010241
106.7866272,6.101471167,2.3686943
105.7549511,6.104657314,2.370376916
104.7235949,6.10784346,2.372058884
103.6923933,6.111029607,2.373739687
102.6616252,6.114215754,2.375419348
101.6307918,6.117401901,2.377097867
100.6005412,6.120588048,2.378775492
99.57027413,6.123774195,2.380452069
98.54052394,6.126960341,2.38212755
97.51080087,6.130146488,2.383801501
96.48170839,6.133332635,2.38547547
95.4526049,6.136518782,2.387147404
94.42396655,6.139704929,2.388818702
93.39553138,6.142891076,2.390489068
92.36723405,6.146077222,2.392157818
91.33926813,6.149263369,2.393825942
90.31178062,6.152449516,2.395493083
89.28453358,6.155635663,2.397159355
88.25751436,6.15882181,2.398824254
87.23098328,6.162007956,2.400487709
86.2044561,6.165194103,2.402150956
85.1784086,6.16838025,2.403812645
84.1525359,6.171566397,2.405473734
83.12720589,6.174752544,2.407132873
82.10210157,6.177938691,2.408791812
81.07737277,6.181124837,2.410449296
80.05304522,6.184310984,2.412105641
79.02878658,6.187497131,2.413761592
78.00516181,6.190683278,2.41541568
76.98169116,6.193869425,2.417069146
75.95852997,6.197055572,2.418721826
74.93572791,6.200241718,2.420372769
73.91346849,6.203427865,2.422023341
72.89146149,6.206614012,2.423672155
71.86957727,6.209800159,2.425320108
70.84823783,6.212986306,2.426967203
69.82719084,6.216172452,2.428613589
68.80684547,6.219358599,2.430258226
67.78643151,6.222544746,2.431902662
66.76649949,6.225730893,2.433545181
65.74721108,6.22891704,2.435187058
64.72804141,6.232103187,2.436827806
63.70921463,6.235289333,2.438467459
62.69103476,6.23847548,2.440106025
61.67313101,6.241661627,2.441743627
60.6556629,6.244847774,2.443380099
59.63842548,6.248033921,2.445015771
58.62168493,6.251220068,2.446650255
57.60533573,6.254406214,2.44828365
56.58933772,6.257592361,2.449915926
55.57390203,6.260778508,2.451547281
54.55885998,6.263964655,2.453177533
53.54419151,6.267150802,2.454806445
52.52991164,6.270336948,2.456434794
51.51600011,6.273523095,2.458061658
50.50261814,6.276709242,2.459687992
49.48953629,6.279895389,2.461312702
48.47734146,6.283081536,2.46293663
47.46522216,6.286267683,2.464559638
46.4534691,6.289453829,2.466181217
45.44227223,6.292639976,2.467802033
44.4316848,6.295826123,2.469422298
43.42142477,6.29901227,2.471040825
42.41147159,6.302198417,2.472658388
41.40220034,6.305384564,2.474275037
40.39336755,6.30857071,2.475890211
39.38488048,6.311756857,2.477504852
38.37711174,6.314943004,2.479118284
37.36963072,6.318129151,2.480730964
36.36248798,6.321315298,2.482341909
35.35604951,6.324501444,2.48395206
34.3500791,6.327687591,2.485561403
33.3446743,6.330873738,2.487169489
32.33951633,6.334059885,2.488776371
31.33505049,6.337246032,2.490382648
30.33103223,6.340432179,2.491987193
29.32749431,6.343618325,2.493591613
28.32447345,6.346804472,2.495194513
27.32194907,6.349990619,2.496796002
26.32016267,6.353176766,2.498396983
25.31863038,6.356362913,2.499997185
24.3177754,6.35954906,2.501595575
23.31747992,6.362735206,2.503193319
22.31768784,6.365921353,2.504789681
21.31818006,6.3691075,2.506385293
